ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
20230502B469416_001,VEH_583,2,D_59,2023-05-05 13:18,101.51,60,2023-05-05 16:00,Yes
,VEH_583,3,O_326,2023-05-05 16:18,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1023,1,O_326,2023-05-05 13:00,0,,,
20230503B472977_001,VEH_1023,2,D_31,2023-05-05 13:55,244.71,60,2023-05-05 19:00,Yes
20230503B474469_001,VEH_1023,3,D_131,2023-05-05 19:31,0,60,2023-05-05 20:31,Yes
,VEH_1023,4,O_326,2023-05-05 21:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_552,1,O_326,2023-05-05 13:00,0,,,
20230503B474096_001,VEH_552,2,D_48,2023-05-05 14:39,200.6,60,2023-05-05 19:00,Yes
,VEH_552,3,O_326,2023-05-05 20:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_354,1,O_326,2023-05-05 13:00,0,,,
20230503B474268_001,VEH_354,2,D_162,2023-05-05 14:34,205.67,60,2023-05-05 19:00,Yes
MF2305126290864,VEH_354,3,D_1334,2023-05-05 21:44,0,60,2023-05-05 22:44,Yes
,VEH_354,4,O_326,2023-05-06 00:21,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_435,1,O_326,2023-05-05 13:00,0,,,
20230503B473079_001,VEH_435,2,D_160,2023-05-05 13:58,242.21,60,2023-05-05 19:00,Yes
20230504B477474_001,VEH_435,3,D_109,2023-05-05 20:28,0,60,2023-05-05 21:28,Yes
,VEH_435,4,O_326,2023-05-05 23:20,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_740,1,O_326,2023-05-05 13:00,0,,,
20230503B474137_001,VEH_740,2,D_66,2023-05-05 14:08,231.77,60,2023-05-05 19:00,Yes
,VEH_740,3,O_326,2023-05-05 19:46,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1080,1,O_326,2023-05-05 13:00,0,,,
20230503B474493_001,VEH_1080,2,D_53,2023-05-05 13:08,291.9,60,2023-05-05 19:00,Yes
,VEH_1080,3,O_326,2023-05-05 19:08,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_586,1,O_326,2023-05-05 13:00,0,,,
20230503B474588_001,VEH_586,2,D_95,2023-05-05 14:12,228.14,60,2023-05-05 19:00,Yes
20230503B474313_001,VEH_586,3,D_99,2023-05-05 20:35,0,60,2023-05-05 21:35,Yes
,VEH_586,4,O_326,2023-05-05 22:24,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_443,1,O_326,2023-05-05 13:00,0,,,
MF2305156305527,VEH_443,2,D_1592,2023-05-05 14:12,887.61,60,2023-05-06 06:00,Yes
,VEH_443,3,O_326,2023-05-06 07:08,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_213,1,O_326,2023-05-05 13:00,0,,,
MF2305156305603,VEH_213,2,D_1414,2023-05-05 13:35,265.42,60,2023-05-05 19:00,Yes
20230504B477015_001,VEH_213,3,D_109,2023-05-05 21:03,0,60,2023-05-05 22:03,Yes
,VEH_213,4,O_326,2023-05-05 23:56,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_111,1,O_326,2023-05-05 13:00,0,,,
20230504B476834_001,VEH_111,2,D_112,2023-05-05 14:22,38.21,60,2023-05-05 16:00,Yes
,VEH_111,3,O_326,2023-05-05 17:10,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_47,1,O_326,2023-05-05 13:00,0,,,
20230502B470984_001,VEH_47,2,D_87,2023-05-05 14:18,41.69,60,2023-05-05 16:00,Yes
20230503B474224_001,VEH_47,3,D_55,2023-05-05 16:32,87.93,60,2023-05-05 19:00,Yes
,VEH_47,4,O_326,2023-05-05 19:59,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_597,1,O_326,2023-05-05 13:00,0,,,
N_20230503871047,VEH_597,2,D_205,2023-05-05 13:28,271.65,60,2023-05-05 19:00,Yes
20230503B474559_001,VEH_597,3,D_55,2023-05-05 20:17,0,60,2023-05-05 21:17,Yes
,VEH_597,4,O_326,2023-05-05 22:16,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_110,1,O_326,2023-05-05 13:00,0,,,
20230503B474466_001,VEH_110,2,D_26,2023-05-05 14:11,49.08,60,2023-05-05 16:00,Yes
,VEH_110,3,O_326,2023-05-05 17:09,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_148,1,O_326,2023-05-05 13:00,0,,,
20230504B475571_001,VEH_148,2,D_108,2023-05-05 13:53,847.39,60,2023-05-06 05:00,Yes
,VEH_148,3,O_326,2023-05-06 05:53,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_109,1,O_326,2023-05-05 13:00,0,,,
20230503B473014_001,VEH_109,2,D_138,2023-05-05 16:49,71.34,60,2023-05-05 19:00,Yes
,VEH_109,3,O_326,2023-05-05 22:45,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_26,1,O_326,2023-05-05 13:00,0,,,
20230503B475075_001,VEH_26,2,D_1,2023-05-05 14:26,214.09,60,2023-05-05 19:00,Yes
,VEH_26,3,O_326,2023-05-05 20:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_569,1,O_326,2023-05-05 13:00,0,,,
20230503B474065_001,VEH_569,2,D_82,2023-05-05 13:17,643.34,60,2023-05-06 01:00,Yes
,VEH_569,3,O_326,2023-05-06 01:15,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_233,1,O_326,2023-05-05 13:00,0,,,
20230503B474022_001,VEH_233,2,D_4,2023-05-05 13:46,0,60,2023-05-05 14:46,Yes
MF2305156305651,VEH_233,3,D_2010,2023-05-05 15:04,176.16,60,2023-05-05 19:00,Yes
,VEH_233,4,O_326,2023-05-05 19:36,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_208,1,O_326,2023-05-05 13:00,0,,,
MF2305276372383,VEH_208,2,D_2687,2023-05-05 17:20,40.03,60,2023-05-05 19:00,Yes
20230503B474644_001,VEH_208,3,D_205,2023-05-05 23:14,1125.66,60,2023-05-06 19:00,Yes
20230503B474295_001,VEH_208,4,D_118,2023-05-06 20:29,0,60,2023-05-06 21:29,Yes
,VEH_208,5,O_326,2023-05-06 22:40,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_280,1,O_326,2023-05-05 13:00,0,,,
20230503B472968_001,VEH_280,2,D_13,2023-05-05 16:10,110.2,60,2023-05-05 19:00,Yes
,VEH_280,3,O_326,2023-05-05 22:15,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_559,1,O_326,2023-05-05 13:00,0,,,
MF2305156305643,VEH_559,2,D_1404,2023-05-05 13:53,247.03,60,2023-05-05 19:00,Yes
N_20230503865391,VEH_559,3,D_31,2023-05-05 19:58,0,60,2023-05-05 20:58,Yes
,VEH_559,4,O_326,2023-05-05 21:54,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_830,1,O_326,2023-05-05 13:00,0,,,
20230503B474591_001,VEH_830,2,D_199,2023-05-05 14:22,217.51,60,2023-05-05 19:00,Yes
N_20230503865387,VEH_830,3,D_98,2023-05-05 20:23,0,60,2023-05-05 21:23,Yes
,VEH_830,4,O_326,2023-05-05 22:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_574,1,O_326,2023-05-05 13:00,0,,,
20230503B473037_001,VEH_574,2,D_73,2023-05-05 14:20,220.27,60,2023-05-05 19:00,Yes
,VEH_574,3,O_326,2023-05-05 20:23,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_974,1,O_326,2023-05-05 13:00,0,,,
20230504B476083_006,VEH_974,2,D_1,2023-05-05 14:26,214.09,60,2023-05-05 19:00,Yes
,VEH_974,3,O_326,2023-05-05 20:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_404,1,O_326,2023-05-05 13:00,0,,,
20230503B474603_001,VEH_404,2,D_97,2023-05-05 13:26,273.64,60,2023-05-05 19:00,Yes
N_20230503865390,VEH_404,3,D_66,2023-05-05 19:45,0,60,2023-05-05 20:45,Yes
,VEH_404,4,O_326,2023-05-05 21:31,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_509,1,O_349,2023-05-05 13:00,0,,,
MF2305046247810,VEH_509,2,D_1641,2023-05-05 16:02,118.41,60,2023-05-05 19:00,Yes
,VEH_509,3,O_349,2023-05-05 22:01,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_659,1,O_352,2023-05-05 13:00,0,,,
MF2305036211130,VEH_659,2,D_1183,2023-05-05 16:16,104.1,60,2023-05-05 19:00,Yes
,VEH_659,3,O_352,2023-05-05 22:18,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_668,1,O_352,2023-05-05 13:00,0,,,
MF2305306379931,VEH_668,2,D_1316,2023-05-05 14:38,202.18,60,2023-05-05 19:00,Yes
,VEH_668,3,O_352,2023-05-05 20:36,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_690,1,O_376,2023-05-05 13:00,0,,,
MF2305186334263,VEH_690,2,D_2234,2023-05-05 16:55,64.76,60,2023-05-05 19:00,Yes
,VEH_690,3,O_376,2023-05-05 22:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_197,1,O_448,2023-05-05 13:00,0,,,
MF2305046246957,VEH_197,2,D_1612,2023-05-05 15:24,155.71,60,2023-05-05 19:00,Yes
MF2305046246956,VEH_197,3,D_1612,2023-05-05 19:00,1080.0,60,2023-05-06 14:00,Yes
,VEH_197,4,O_448,2023-05-06 16:24,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_742,1,O_448,2023-05-05 13:00,0,,,
MF2305086260533,VEH_742,2,D_1411,2023-05-05 14:58,1.85,60,2023-05-05 16:00,Yes
,VEH_742,3,O_448,2023-05-05 17:39,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_736,1,O_448,2023-05-05 13:00,0,,,
MF2305046246979,VEH_736,2,D_1403,2023-05-05 14:30,810.03,60,2023-05-06 05:00,Yes
,VEH_736,3,O_448,2023-05-06 06:22,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_2,1,O_591,2023-05-05 13:00,0,,,
MF2305046256501,VEH_2,2,D_1671,2023-05-05 17:01,58.96,60,2023-05-05 19:00,Yes
,VEH_2,3,O_591,2023-05-05 22:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_903,1,O_603,2023-05-05 13:00,0,,,
20230504B476705_001,VEH_903,2,D_108,2023-05-05 14:02,237.92,60,2023-05-05 19:00,Yes
,VEH_903,3,O_603,2023-05-05 20:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_862,1,O_629,2023-05-05 13:00,0,,,
MF2305166312962,VEH_862,2,D_1916,2023-05-05 16:05,115.34,60,2023-05-05 19:00,Yes
,VEH_862,3,O_629,2023-05-05 22:01,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_864,1,O_629,2023-05-05 13:00,0,,,
MF2305316391127,VEH_864,2,D_1657,2023-05-05 16:53,67.27,60,2023-05-05 19:00,Yes
,VEH_864,3,O_629,2023-05-05 22:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_966,1,O_673,2023-05-05 13:00,0,,,
M18392014,VEH_966,2,D_294,2023-05-05 18:07,0,60,2023-05-05 19:07,Yes
,VEH_966,3,O_673,2023-05-06 00:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_268,1,O_673,2023-05-05 13:00,0,,,
M18392955,VEH_268,2,D_410,2023-05-05 17:54,5.83,60,2023-05-05 19:00,Yes
,VEH_268,3,O_673,2023-05-06 00:12,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_467,1,O_673,2023-05-05 13:00,0,,,
20230504B475986_001,VEH_467,2,D_108,2023-05-05 14:26,214.33,60,2023-05-05 19:00,Yes
20230504B475862_001,VEH_467,3,D_108,2023-05-05 19:00,0,60,2023-05-05 20:00,Yes
,VEH_467,4,O_673,2023-05-05 21:30,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_981,1,O_673,2023-05-05 13:00,0,,,
M18393440,VEH_981,2,D_426,2023-05-05 15:49,130.83,60,2023-05-05 19:00,Yes
,VEH_981,3,O_673,2023-05-05 22:23,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_960,1,O_673,2023-05-05 13:00,0,,,
M18391797,VEH_960,2,D_294,2023-05-05 18:07,0,60,2023-05-05 19:07,Yes
,VEH_960,3,O_673,2023-05-06 00:29,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_964,1,O_673,2023-05-05 13:00,0,,,
M18390534,VEH_964,2,D_356,2023-05-05 17:21,38.73,60,2023-05-05 19:00,Yes
,VEH_964,3,O_673,2023-05-05 23:48,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1002,1,O_673,2023-05-05 13:00,0,,,
20230504B476185_001,VEH_1002,2,D_1,2023-05-05 15:27,153.18,60,2023-05-05 19:00,Yes
,VEH_1002,3,O_673,2023-05-05 21:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_973,1,O_673,2023-05-05 13:00,0,,,
M18393362,VEH_973,2,D_416,2023-05-05 14:48,191.7,60,2023-05-05 19:00,Yes
,VEH_973,3,O_673,2023-05-05 21:03,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1052,1,O_673,2023-05-05 13:00,0,,,
M18391804,VEH_1052,2,D_331,2023-05-05 18:02,0,60,2023-05-05 19:02,Yes
M18391814,VEH_1052,3,D_635,2023-05-05 20:58,0,60,2023-05-05 21:58,Yes
,VEH_1052,4,O_673,2023-05-06 02:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_14,1,O_9,2023-05-05 14:00,0,,,
M18391926,VEH_14,2,D_273,2023-05-05 17:58,1.72,60,2023-05-05 19:00,Yes
,VEH_14,3,O_9,2023-05-05 22:55,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_707,1,O_50,2023-05-05 14:00,0,,,
MF2305116279583,VEH_707,2,D_1963,2023-05-05 16:32,87.56,60,2023-05-05 19:00,Yes
,VEH_707,3,O_50,2023-05-05 21:37,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_512,1,O_50,2023-05-05 14:00,0,,,
MF2305116280067,VEH_512,2,D_1658,2023-05-05 17:17,42.53,60,2023-05-05 19:00,Yes
,VEH_512,3,O_50,2023-05-05 22:21,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_128,1,O_50,2023-05-05 14:00,0,,,
MF2305116281034,VEH_128,2,D_1968,2023-05-05 16:30,90.04,60,2023-05-05 19:00,Yes
,VEH_128,3,O_50,2023-05-05 21:31,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_471,1,O_144,2023-05-05 14:00,0,,,
20230503B473478_001,VEH_471,2,D_238,2023-05-05 16:25,95.31,60,2023-05-05 19:00,Yes
20230503B472315_001,VEH_471,3,D_85,2023-05-05 22:19,0,60,2023-05-05 23:19,Yes
,VEH_471,4,O_144,2023-05-06 00:37,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_247,1,O_144,2023-05-05 14:00,0,,,
20230503B472690_001,VEH_247,2,D_152,2023-05-05 16:54,66.32,60,2023-05-05 19:00,Yes
20230503B472571_001,VEH_247,3,D_127,2023-05-05 22:43,0,60,2023-05-05 23:43,Yes
,VEH_247,4,O_144,2023-05-06 01:56,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_638,1,O_144,2023-05-05 14:00,0,,,
20230503B472057_001,VEH_638,2,D_2,2023-05-05 16:08,111.83,60,2023-05-05 19:00,Yes
,VEH_638,3,O_144,2023-05-05 20:54,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1043,1,O_144,2023-05-05 14:00,0,,,
20230503B472733_001,VEH_1043,2,D_12,2023-05-05 16:05,114.91,60,2023-05-05 19:00,Yes
,VEH_1043,3,O_144,2023-05-05 21:05,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_300,1,O_144,2023-05-05 14:00,0,,,
20230503B472302_001,VEH_300,2,D_79,2023-05-05 15:59,120.76,60,2023-05-05 19:00,Yes
,VEH_300,3,O_144,2023-05-05 20:47,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_902,1,O_144,2023-05-05 14:00,0,,,
20230503B472642_001,VEH_902,2,D_64,2023-05-05 17:09,50.64,60,2023-05-05 19:00,Yes
,VEH_902,3,O_144,2023-05-05 21:59,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_242,1,O_144,2023-05-05 14:00,0,,,
20230503B472263_001,VEH_242,2,D_38,2023-05-05 15:47,133.26,60,2023-05-05 19:00,Yes
M18391687,VEH_242,3,D_410,2023-05-05 23:07,0,60,2023-05-06 00:07,Yes
,VEH_242,4,O_144,2023-05-06 02:59,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_451,1,O_144,2023-05-05 14:00,0,,,
20230503B472276_001,VEH_451,2,D_49,2023-05-05 16:52,67.67,60,2023-05-05 19:00,Yes
20230504B475372_001,VEH_451,3,D_1,2023-05-05 21:25,0,60,2023-05-05 22:25,Yes
,VEH_451,4,O_144,2023-05-05 22:41,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_313,1,O_144,2023-05-05 14:00,0,,,
20230504B475299_001,VEH_313,2,D_1,2023-05-05 14:16,224.03,60,2023-05-05 19:00,Yes
20230503B472224_001,VEH_313,3,D_30,2023-05-05 21:21,0,60,2023-05-05 22:21,Yes
,VEH_313,4,O_144,2023-05-06 00:34,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_604,1,O_179,2023-05-05 14:00,0,,,
MF2305056258488,VEH_604,2,D_1204,2023-05-05 15:43,137.0,60,2023-05-05 19:00,Yes
,VEH_604,3,O_179,2023-05-05 20:43,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_662,1,O_179,2023-05-05 14:00,0,,,
20230503B472076_001,VEH_662,2,D_64,2023-05-05 17:45,15.07,60,2023-05-05 19:00,Yes
20230503B472065_001,VEH_662,3,D_39,2023-05-05 19:56,0,60,2023-05-05 20:56,Yes
,VEH_662,4,O_179,2023-05-06 00:14,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_496,1,O_179,2023-05-05 14:00,0,,,
20230503B474821_001,VEH_496,2,D_188,2023-05-05 16:12,107.97,60,2023-05-05 19:00,Yes
,VEH_496,3,O_179,2023-05-05 21:09,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1072,1,O_179,2023-05-05 14:00,0,,,
20230503B472185_001,VEH_1072,2,D_94,2023-05-05 15:15,165.23,60,2023-05-05 19:00,Yes
,VEH_1072,3,O_179,2023-05-05 20:15,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_777,1,O_179,2023-05-05 14:00,0,,,
20230503B472165_001,VEH_777,2,D_88,2023-05-05 16:51,69.39,60,2023-05-05 19:00,Yes
,VEH_777,3,O_179,2023-05-05 21:49,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_169,1,O_179,2023-05-05 14:00,0,,,
20230503B472036_001,VEH_169,2,D_6,2023-05-05 14:26,213.85,60,2023-05-05 19:00,Yes
,VEH_169,3,O_179,2023-05-05 19:27,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_542,1,O_323,2023-05-05 14:00,0,,,
20230504B477502_001,VEH_542,2,D_56,2023-05-05 15:53,126.61,60,2023-05-05 19:00,Yes
,VEH_542,3,O_323,2023-05-05 20:46,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1039,1,O_326,2023-05-05 14:00,0,,,
20230503B473210_001,VEH_1039,2,D_51,2023-05-05 15:17,163.48,60,2023-05-05 19:00,Yes
,VEH_1039,3,O_326,2023-05-05 20:00,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_988,1,O_326,2023-05-05 14:00,0,,,
20230503B473104_001,VEH_988,2,D_106,2023-05-05 15:24,155.83,60,2023-05-05 19:00,Yes
,VEH_988,3,O_326,2023-05-05 20:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_562,1,O_326,2023-05-05 14:00,0,,,
20230503B474050_001,VEH_562,2,D_31,2023-05-05 14:55,184.71,60,2023-05-05 19:00,Yes
,VEH_562,3,O_326,2023-05-05 19:56,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1009,1,O_326,2023-05-05 14:00,0,,,
20230502B471052_001,VEH_1009,2,D_171,2023-05-05 15:41,379.19,60,2023-05-05 23:00,Yes
20230503B474635_001,VEH_1009,3,D_103,2023-05-06 00:40,0,60,2023-05-06 01:40,Yes
,VEH_1009,4,O_326,2023-05-06 02:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_377,1,O_326,2023-05-05 14:00,0,,,
20230504B475584_003,VEH_377,2,D_1,2023-05-05 15:26,0,60,2023-05-05 16:26,Yes
,VEH_377,3,O_326,2023-05-05 17:51,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_648,1,O_326,2023-05-05 14:00,0,,,
20230503B474570_001,VEH_648,2,D_189,2023-05-05 15:29,151.16,60,2023-05-05 19:00,Yes
20230503B474431_001,VEH_648,3,D_21,2023-05-05 20:11,0,60,2023-05-05 21:11,Yes
,VEH_648,4,O_326,2023-05-05 22:03,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_920,1,O_326,2023-05-05 14:00,0,,,
MF2305156305622,VEH_920,2,D_1764,2023-05-05 15:40,919.94,60,2023-05-06 08:00,Yes
,VEH_920,3,O_326,2023-05-06 09:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_601,1,O_326,2023-05-05 14:00,0,,,
20230503B474241_001,VEH_601,2,D_109,2023-05-05 15:51,128.95,60,2023-05-05 19:00,Yes
,VEH_601,3,O_326,2023-05-05 20:52,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_1063,1,O_326,2023-05-05 14:00,0,,,
MF2305126290872,VEH_1063,2,D_1414,2023-05-05 14:35,205.42,60,2023-05-05 19:00,Yes
,VEH_1063,3,O_326,2023-05-05 19:38,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_952,1,O_326,2023-05-05 14:00,0,,,
20230503B474439_001,VEH_952,2,D_7,2023-05-05 15:04,176.32,60,2023-05-05 19:00,Yes
,VEH_952,3,O_326,2023-05-05 19:54,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_669,1,O_326,2023-05-05 14:00,0,,,
20230503B474114_001,VEH_669,2,D_51,2023-05-05 15:17,163.48,60,2023-05-05 19:00,Yes
20230503B474210_001,VEH_669,3,D_85,2023-05-05 20:24,0,60,2023-05-05 21:24,Yes
,VEH_669,4,O_326,2023-05-05 22:02,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_440,1,O_326,2023-05-05 14:00,0,,,
20230503B472456_001,VEH_440,2,D_1,2023-05-05 15:26,754.09,60,2023-05-06 05:00,Yes
,VEH_440,3,O_326,2023-05-06 06:25,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_946,1,O_326,2023-05-05 14:00,0,,,
20230503B474534_001,VEH_946,2,D_114,2023-05-05 14:45,14.87,60,2023-05-05 16:00,Yes
,VEH_946,3,O_326,2023-05-05 16:42,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_589,1,O_326,2023-05-05 14:00,0,,,
20230503B474305_001,VEH_589,2,D_98,2023-05-05 14:35,204.53,60,2023-05-05 19:00,Yes
MF2305046247790,VEH_589,3,D_1278,2023-05-05 22:16,0,60,2023-05-05 23:16,Yes
,VEH_589,4,O_326,2023-05-06 02:11,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_217,1,O_326,2023-05-05 14:00,0,,,
20230503B474263_001,VEH_217,2,D_160,2023-05-05 14:58,182.21,60,2023-05-05 19:00,Yes
MF2305156305598,VEH_217,3,D_2003,2023-05-05 20:14,0,60,2023-05-05 21:14,Yes
,VEH_217,4,O_326,2023-05-05 21:36,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_452,1,O_326,2023-05-05 14:00,0,,,
20230503B474284_001,VEH_452,2,D_55,2023-05-05 15:11,168.92,60,2023-05-05 19:00,Yes
,VEH_452,3,O_326,2023-05-05 19:59,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_301,1,O_326,2023-05-05 14:00,0,,,
20230503B473097_001,VEH_301,2,D_63,2023-05-05 17:18,41.78,60,2023-05-05 19:00,Yes
MF2305156305614,VEH_301,3,D_1407,2023-05-05 23:29,0,60,2023-05-06 00:29,Yes
,VEH_301,4,O_326,2023-05-06 01:24,0,60,,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
,VEH_207,1,O_326,2023-05-05 14:00,0,,,
20230504B477464_001,VEH_207,2,D_1,2023-05-05 15:26,154.09,60,2023-05-05 19:00,Yes
