ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
MF2305026199200,VEH_5,2,D_1345,2023-05-01 03:25,214.76,480,2023-05-01 08:00,Yes
MF2305036201546,VEH_5,3,D_1282,2023-05-01 11:59,0,778.72,2023-05-01 12:59,Yes
MF2304286186566,VEH_5,4,D_1185,2023-05-01 14:29,630.96,1560,2023-05-02 02:00,Yes
,VEH_5,5,O_430,2023-05-02 02:56,0,1675.59,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_0,1,O_430,2023-05-01 00:00,0,Null,Null,Null
MF2305016189674,VEH_0,2,D_1202,2023-05-01 03:06,893.79,1140,2023-05-01 19:00,Yes
MF2305036201538,VEH_0,3,D_1282,2023-05-01 22:06,534.17,1920,2023-05-02 08:00,Yes
,VEH_0,4,O_430,2023-05-02 08:59,0,2039.12,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_7,1,O_430,2023-05-01 00:00,0,Null,Null,Null
20230502B471238_001,VEH_7,2,D_108,2023-05-01 03:32,0,272.01,2023-05-01 04:32,Yes
MF2305306377081,VEH_7,3,D_2721,2023-05-01 07:33,0,513.3,2023-05-01 08:33,Yes
,VEH_7,4,O_430,2023-05-01 09:39,0,639.26,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_2,1,O_448,2023-05-01 00:00,0,Null,Null,Null
MF2305046245810,VEH_2,2,D_1406,2023-05-01 01:13,0,133.14,2023-05-01 02:13,Yes
MF2305046245798,VEH_2,3,D_1403,2023-05-01 03:31,508.92,780,2023-05-01 13:00,Yes
MF2305036203591,VEH_2,4,D_1435,2023-05-01 13:30,870.19,1740,2023-05-02 05:00,Yes
,VEH_2,5,O_448,2023-05-02 06:05,0,1865.44,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_4,1,O_448,2023-05-01 00:00,0,Null,Null,Null
MF2305046245855,VEH_4,2,D_1404,2023-05-01 01:36,0,155.64,2023-05-01 02:36,Yes
MF2305036201177,VEH_4,3,D_1393,2023-05-01 04:00,0,299.59,2023-05-01 05:00,Yes
,VEH_4,4,O_448,2023-05-01 05:43,0,402.63,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_10,1,O_448,2023-05-01 00:00,0,Null,Null,Null
MF2305266367805,VEH_10,2,D_1614,2023-05-01 02:47,253.13,480,2023-05-01 08:00,Yes
MF2305046245833,VEH_10,3,D_1611,2023-05-01 09:53,487.18,1140,2023-05-01 19:00,Yes
,VEH_10,4,O_448,2023-05-01 20:32,0,1292.31,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_3,1,O_466,2023-05-01 00:00,0,Null,Null,Null
20230502B471932_001,VEH_3,2,D_109,2023-05-01 02:20,579.51,780,2023-05-01 13:00,Yes
,VEH_3,3,O_466,2023-05-01 15:21,0,981.29,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_0,1,O_466,2023-05-01 00:00,0,Null,Null,Null
20230502B470783_001,VEH_0,2,D_109,2023-05-01 02:20,579.51,780,2023-05-01 13:00,Yes
,VEH_0,3,O_466,2023-05-01 15:21,0,981.29,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_10,1,O_466,2023-05-01 00:00,0,Null,Null,Null
MF2305026197028,VEH_10,2,D_1309,2023-05-01 00:00,720.0,780,2023-05-01 13:00,Yes
,VEH_10,3,O_466,2023-05-01 13:00,0,840.0,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_0,1,O_578,2023-05-01 00:00,0,Null,Null,Null
MF2305196345036,VEH_0,2,D_2445,2023-05-01 02:08,0,188.29,2023-05-01 03:08,Yes
MF2305166312190,VEH_0,3,D_2116,2023-05-01 03:37,502.9,780,2023-05-01 13:00,Yes
,VEH_0,4,O_578,2023-05-01 14:42,0,942.34,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_8,1,O_578,2023-05-01 00:00,0,Null,Null,Null
MF2305026195513,VEH_8,2,D_1262,2023-05-01 01:53,126.68,300,2023-05-01 05:00,Yes
20230502B471896_001,VEH_8,3,D_209,2023-05-01 06:36,323.81,780,2023-05-01 13:00,Yes
,VEH_8,4,O_578,2023-05-01 14:39,0,938.65,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_5,1,O_578,2023-05-01 00:00,0,Null,Null,Null
MF2305196345044,VEH_5,2,D_1811,2023-05-01 02:15,285.05,480,2023-05-01 08:00,Yes
MF2305026195505,VEH_5,3,D_1260,2023-05-01 08:52,188.23,780,2023-05-01 13:00,Yes
MF2305026195497,VEH_5,4,D_1258,2023-05-01 14:09,230.88,1140,2023-05-01 19:00,Yes
,VEH_5,5,O_578,2023-05-01 21:08,0,1327.74,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_1,1,O_580,2023-05-01 00:00,0,Null,Null,Null
20230502B470775_001,VEH_1,2,D_108,2023-05-01 01:10,170.02,300,2023-05-01 05:00,Yes
,VEH_1,3,O_580,2023-05-01 06:01,0,421.33,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_5,1,O_580,2023-05-01 00:00,0,Null,Null,Null
MF2305196340847,VEH_5,2,D_1614,2023-05-01 01:57,603.48,780,2023-05-01 13:00,Yes
MF2305276372351,VEH_5,3,D_2684,2023-05-01 14:29,990.95,1920,2023-05-02 08:00,Yes
,VEH_5,4,O_580,2023-05-02 08:58,0,2038.17,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_4,1,O_580,2023-05-01 00:00,0,Null,Null,Null
20230502B470642_001,VEH_4,2,D_109,2023-05-01 02:22,277.63,480,2023-05-01 08:00,Yes
MF2305196341987,VEH_4,3,D_1403,2023-05-01 10:26,0,686.47,2023-05-01 11:26,Yes
,VEH_4,4,O_580,2023-05-01 12:47,0,827.38,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_8,1,O_591,2023-05-01 00:00,0,Null,Null,Null
20230502B469964_001,VEH_8,2,D_109,2023-05-01 02:42,557.96,780,2023-05-01 13:00,Yes
MF2305026198342,VEH_8,3,D_1329,2023-05-01 14:17,0,916.8,2023-05-01 15:17,Yes
,VEH_8,4,O_591,2023-05-01 17:02,0,1082.25,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_1,1,O_591,2023-05-01 00:00,0,Null,Null,Null
20230502B469943_001,VEH_1,2,D_109,2023-05-01 02:42,557.96,780,2023-05-01 13:00,Yes
,VEH_1,3,O_591,2023-05-01 15:43,0,1002.55,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_27,1,O_603,2023-05-01 00:00,0,Null,Null,Null
20230502B470936_001,VEH_27,2,D_1,2023-05-01 01:26,993.67,1140,2023-05-01 19:00,Yes
20230502B471103_001,VEH_27,3,D_208,2023-05-01 20:13,647.08,1920,2023-05-02 08:00,Yes
MF2305026195489,VEH_27,4,D_1254,2023-05-02 09:37,0,2077.16,2023-05-02 10:37,Yes
,VEH_27,5,O_603,2023-05-02 12:13,0,2233.11,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_33,1,O_603,2023-05-01 00:00,0,Null,Null,Null
20230502B470102_001,VEH_33,2,D_208,2023-05-01 00:52,367.98,480,2023-05-01 08:00,Yes
20230502B468823_005,VEH_33,3,D_208,2023-05-01 08:00,0,540.0,2023-05-01 09:00,Yes
,VEH_33,4,O_603,2023-05-01 09:55,0,655.16,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_31,1,O_603,2023-05-01 00:00,0,Null,Null,Null
20230502B470186_001,VEH_31,2,D_233,2023-05-01 00:35,385.29,480,2023-05-01 08:00,Yes
,VEH_31,3,O_603,2023-05-01 08:38,0,577.73,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_2,1,O_603,2023-05-01 00:00,0,Null,Null,Null
20230501B468224_001,VEH_2,2,D_108,2023-05-01 01:02,0,122.08,2023-05-01 02:02,Yes
,VEH_2,3,O_603,2023-05-01 03:04,0,244.45,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_17,1,O_603,2023-05-01 00:00,0,Null,Null,Null
MF2305046249960,VEH_17,2,D_1184,2023-05-01 00:47,372.86,480,2023-05-01 08:00,Yes
,VEH_17,3,O_603,2023-05-01 08:50,0,589.91,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_20,1,O_603,2023-05-01 00:00,0,Null,Null,Null
20230502B469990_001,VEH_20,2,D_1,2023-05-01 01:26,993.67,1140,2023-05-01 19:00,Yes
,VEH_20,3,O_603,2023-05-01 20:27,0,1287.25,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_18,1,O_603,2023-05-01 00:00,0,Null,Null,Null
MF2304286187038,VEH_18,2,D_1186,2023-05-01 02:15,285.14,480,2023-05-01 08:00,Yes
,VEH_18,3,O_603,2023-05-01 10:30,0,689.5,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_1,1,O_603,2023-05-01 00:00,0,Null,Null,Null
20230502B470030_001,VEH_1,2,D_233,2023-05-01 00:35,385.29,480,2023-05-01 08:00,Yes
,VEH_1,3,O_603,2023-05-01 08:38,0,577.73,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_9,1,O_629,2023-05-01 00:00,0,Null,Null,Null
MF2305046250046,VEH_9,2,D_1399,2023-05-01 01:42,617.74,780,2023-05-01 13:00,Yes
MF2305046250052,VEH_9,3,D_1655,2023-05-01 13:47,0,886.62,2023-05-01 14:47,Yes
,VEH_9,4,O_629,2023-05-01 16:34,0,1054.27,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_2,1,O_629,2023-05-01 00:00,0,Null,Null,Null
MF2304286186941,VEH_2,2,D_1187,2023-05-01 01:01,658.69,780,2023-05-01 13:00,Yes
MF2305036205547,VEH_2,3,D_1460,2023-05-01 14:21,999.26,1920,2023-05-02 08:00,Yes
,VEH_2,4,O_629,2023-05-02 08:57,0,2036.76,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_1,1,O_629,2023-05-01 00:00,0,Null,Null,Null
20230502B471870_001,VEH_1,2,D_1,2023-05-01 01:04,176.48,300,2023-05-01 05:00,Yes
,VEH_1,3,O_629,2023-05-01 05:59,0,418.7,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_0,1,O_629,2023-05-01 00:00,0,Null,Null,Null
MF2305036205539,VEH_0,2,D_1458,2023-05-01 01:26,633.91,780,2023-05-01 13:00,Yes
20230502B471781_001,VEH_0,3,D_109,2023-05-01 15:08,171.84,1140,2023-05-01 19:00,Yes
MF2305036205555,VEH_0,4,D_1462,2023-05-01 19:45,494.96,1740,2023-05-02 05:00,Yes
,VEH_0,5,O_629,2023-05-02 06:17,0,1877.01,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_16,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18388928,VEH_16,2,D_424,2023-05-01 01:05,355.48,480,2023-05-01 08:00,Yes
MF2305016189306,VEH_16,3,D_1200,2023-05-01 09:13,947.11,1560,2023-05-02 02:00,Yes
,VEH_16,4,O_673,2023-05-02 02:43,0,1663.43,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_41,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18434785,VEH_41,2,D_359,2023-05-01 00:26,213.69,300,2023-05-01 05:00,Yes
,VEH_41,3,O_673,2023-05-01 05:24,0,383.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_178,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18393115,VEH_178,2,D_671,2023-05-01 03:44,0,283.89,2023-05-01 04:44,Yes
M18387194,VEH_178,3,D_474,2023-05-01 07:11,0,491.18,2023-05-01 08:11,Yes
,VEH_178,4,O_673,2023-05-01 09:59,0,659.06,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_21,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18434777,VEH_21,2,D_359,2023-05-01 00:26,213.69,300,2023-05-01 05:00,Yes
,VEH_21,3,O_673,2023-05-01 05:24,0,383.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_143,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385026,VEH_143,2,D_274,2023-05-01 04:45,0,344.58,2023-05-01 05:45,Yes
20230502B469939_001,VEH_143,3,D_37,2023-05-01 09:56,0,655.5,2023-05-01 10:56,Yes
,VEH_143,4,O_673,2023-05-01 11:50,0,769.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_38,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387073,VEH_38,2,D_273,2023-05-01 01:21,158.52,300,2023-05-01 05:00,Yes
,VEH_38,3,O_673,2023-05-01 06:29,0,448.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_83,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B469935_001,VEH_83,2,D_108,2023-05-01 01:26,0,145.67,2023-05-01 02:26,Yes
,VEH_83,3,O_673,2023-05-01 03:55,0,295.39,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_128,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470047_001,VEH_128,2,D_108,2023-05-01 01:26,0,145.67,2023-05-01 02:26,Yes
M18386786,VEH_128,3,D_293,2023-05-01 05:41,78.84,480,2023-05-01 08:00,Yes
,VEH_128,4,O_673,2023-05-01 12:32,0,811.79,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_63,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470279_001,VEH_63,2,D_233,2023-05-01 01:33,326.87,480,2023-05-01 08:00,Yes
,VEH_63,3,O_673,2023-05-01 09:46,0,645.5,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_58,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387321,VEH_58,2,D_337,2023-05-01 01:01,179.26,300,2023-05-01 05:00,Yes
M18434785,VEH_58,3,D_359,2023-05-01 06:08,0,428.18,2023-05-01 07:08,Yes
,VEH_58,4,O_673,2023-05-01 07:32,0,511.89,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_0,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385713,VEH_0,2,D_398,2023-05-01 05:12,107.6,480,2023-05-01 08:00,Yes
M18387156,VEH_0,3,D_376,2023-05-01 11:49,971.38,1740,2023-05-02 05:00,Yes
,VEH_0,4,O_673,2023-05-02 07:10,0,1930.46,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_26,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387185,VEH_26,2,D_273,2023-05-01 01:21,158.52,300,2023-05-01 05:00,Yes
,VEH_26,3,O_673,2023-05-01 06:29,0,448.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_2,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18386885,VEH_2,2,D_273,2023-05-01 01:21,158.52,300,2023-05-01 05:00,Yes
,VEH_2,3,O_673,2023-05-01 06:29,0,448.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_48,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470224_001,VEH_48,2,D_233,2023-05-01 01:33,326.87,480,2023-05-01 08:00,Yes
,VEH_48,3,O_673,2023-05-01 09:46,0,645.5,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_156,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385102,VEH_156,2,D_276,2023-05-01 03:48,12.28,300,2023-05-01 05:00,Yes
20230502B470156_001,VEH_156,3,D_108,2023-05-01 07:58,0,538.0,2023-05-01 08:58,Yes
20230502B471216_001,VEH_156,4,D_209,2023-05-01 10:31,0,691.33,2023-05-01 11:31,Yes
,VEH_156,5,O_673,2023-05-01 14:15,0,914.93,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_5,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385702,VEH_5,2,D_342,2023-05-01 03:27,872.59,1140,2023-05-01 19:00,Yes
,VEH_5,3,O_673,2023-05-01 23:01,0,1440.96,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_113,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18386910,VEH_113,2,D_294,2023-05-01 05:07,112.94,480,2023-05-01 08:00,Yes
,VEH_113,3,O_673,2023-05-01 13:22,0,862.04,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_136,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18434785,VEH_136,2,D_359,2023-05-01 00:26,213.69,300,2023-05-01 05:00,Yes
20230501B467876_001,VEH_136,3,D_1,2023-05-01 07:10,0,489.67,2023-05-01 08:10,Yes
,VEH_136,4,O_673,2023-05-01 11:01,0,721.43,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_157,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18386470,VEH_157,2,D_410,2023-05-01 04:54,0,354.17,2023-05-01 05:54,Yes
20230502B470870_001,VEH_157,3,D_108,2023-05-01 09:54,906.28,1560,2023-05-02 02:00,Yes
M18387206,VEH_157,4,D_479,2023-05-02 03:03,896.98,2580,2023-05-02 19:00,Yes
,VEH_157,5,O_673,2023-05-02 21:11,0,2770.58,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_133,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387185,VEH_133,2,D_273,2023-05-01 01:21,158.52,300,2023-05-01 05:00,Yes
M18385689,VEH_133,3,D_385,2023-05-01 07:55,0,534.66,2023-05-01 08:55,Yes
,VEH_133,4,O_673,2023-05-01 13:24,0,863.6,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_84,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385682,VEH_84,2,D_382,2023-05-01 03:17,222.88,480,2023-05-01 08:00,Yes
20230502B470290_001,VEH_84,3,D_1,2023-05-01 09:26,0,626.19,2023-05-01 10:26,Yes
,VEH_84,4,O_673,2023-05-01 13:18,0,857.95,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_102,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387080,VEH_102,2,D_286,2023-05-01 02:39,260.53,480,2023-05-01 08:00,Yes
20230502B469952_001,VEH_102,3,D_108,2023-05-01 10:03,897.24,1560,2023-05-02 02:00,Yes
,VEH_102,4,O_673,2023-05-02 03:30,0,1709.72,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_37,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18434785,VEH_37,2,D_359,2023-05-01 00:26,213.69,300,2023-05-01 05:00,Yes
M18434777,VEH_37,3,D_359,2023-05-01 05:00,0,360.0,2023-05-01 06:00,Yes
,VEH_37,4,O_673,2023-05-01 06:24,0,443.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_171,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385844,VEH_171,2,D_356,2023-05-01 04:21,0,321.27,2023-05-01 05:21,Yes
M18385419,VEH_171,3,D_306,2023-05-01 07:09,0,488.72,2023-05-01 08:09,Yes
,VEH_171,4,O_673,2023-05-01 13:23,0,863.28,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_115,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B471220_001,VEH_115,2,D_233,2023-05-01 01:33,326.87,480,2023-05-01 08:00,Yes
,VEH_115,3,O_673,2023-05-01 09:46,0,645.5,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_15,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470216_001,VEH_15,2,D_109,2023-05-01 02:52,0,232.43,2023-05-01 03:52,Yes
,VEH_15,3,O_673,2023-05-01 07:20,0,499.78,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_35,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18434620,VEH_35,2,D_359,2023-05-01 00:26,213.69,300,2023-05-01 05:00,Yes
,VEH_35,3,O_673,2023-05-01 05:24,0,383.71,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_114,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387152,VEH_114,2,D_375,2023-05-01 02:24,95.64,300,2023-05-01 05:00,Yes
,VEH_114,3,O_673,2023-05-01 07:47,0,526.63,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_25,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B469956_001,VEH_25,2,D_7,2023-05-01 00:38,1042.29,1140,2023-05-01 19:00,Yes
,VEH_25,3,O_673,2023-05-01 19:36,0,1236.43,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_34,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B471250_001,VEH_34,2,D_233,2023-05-01 01:33,326.87,480,2023-05-01 08:00,Yes
,VEH_34,3,O_673,2023-05-01 09:46,0,645.5,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_184,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18386636,VEH_184,2,D_413,2023-05-01 02:10,290.42,480,2023-05-01 08:00,Yes
20230502B470212_001,VEH_184,3,D_1,2023-05-01 08:39,0,579.39,2023-05-01 09:39,Yes
,VEH_184,4,O_673,2023-05-01 12:31,0,811.15,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_185,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18383653,VEH_185,2,D_260,2023-05-01 00:54,186.37,300,2023-05-01 05:00,Yes
,VEH_185,3,O_673,2023-05-01 05:52,0,411.97,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_97,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470467_001,VEH_97,2,D_233,2023-05-01 01:33,326.87,480,2023-05-01 08:00,Yes
,VEH_97,3,O_673,2023-05-01 09:46,0,645.5,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_1,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B471246_001,VEH_1,2,D_1,2023-05-01 02:27,273.18,480,2023-05-01 08:00,Yes
,VEH_1,3,O_673,2023-05-01 10:52,0,711.76,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_112,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385415,VEH_112,2,D_303,2023-05-01 04:50,430.06,780,2023-05-01 13:00,Yes
,VEH_112,3,O_673,2023-05-01 18:11,0,1151.06,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_105,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470275_001,VEH_105,2,D_208,2023-05-01 01:33,326.96,480,2023-05-01 08:00,Yes
,VEH_105,3,O_673,2023-05-01 09:43,0,643.12,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_52,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18387177,VEH_52,2,D_468,2023-05-01 01:38,0,157.95,2023-05-01 02:38,Yes
M18385411,VEH_52,3,D_300,2023-05-01 05:46,0,405.92,2023-05-01 06:46,Yes
,VEH_52,4,O_673,2023-05-01 11:39,0,759.48,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_183,1,O_673,2023-05-01 00:00,0,Null,Null,Null
20230502B470160_001,VEH_183,2,D_108,2023-05-01 01:26,0,145.67,2023-05-01 02:26,Yes
,VEH_183,3,O_673,2023-05-01 03:55,0,295.39,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_132,1,O_673,2023-05-01 00:00,0,Null,Null,Null
M18385717,VEH_132,2,D_301,2023-05-01 04:45,0,345.14,2023-05-01 05:45,Yes
,VEH_132,3,O_673,2023-05-01 10:52,0,712.03,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_7,1,O_685,2023-05-01 00:00,0,Null,Null,Null
20230502B470829_001,VEH_7,2,D_1,2023-05-01 03:07,533.03,780,2023-05-01 13:00,Yes
20230502B471132_001,VEH_7,3,D_1,2023-05-01 13:00,0,840.0,2023-05-01 14:00,Yes
,VEH_7,4,O_685,2023-05-01 17:02,0,1082.23,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_1,1,O_685,2023-05-01 00:00,0,Null,Null,Null
MF2305026193860,VEH_1,2,D_1235,2023-05-01 00:53,666.56,780,2023-05-01 13:00,Yes
,VEH_1,3,O_685,2023-05-01 13:51,0,890.89,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_5,1,O_711,2023-05-01 00:00,0,Null,Null,Null
20230502B470228_001,VEH_5,2,D_208,2023-05-01 01:22,638.36,780,2023-05-01 13:00,Yes
,VEH_5,3,O_711,2023-05-01 14:25,0,924.63,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_3,1,O_711,2023-05-01 00:00,0,Null,Null,Null
20230502B470316_001,VEH_3,2,D_115,2023-05-01 01:30,330.1,480,2023-05-01 08:00,Yes
20230502B470232_001,VEH_3,3,D_233,2023-05-01 08:55,0,594.98,2023-05-01 09:55,Yes
,VEH_3,4,O_711,2023-05-01 11:44,0,763.99,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
Null,VEH_0,1,O_756,2023-05-01 00:00,0,Null,Null,Null
20230502B470536_001,VEH_0,2,D_233,2023-05-01 01:55,604.64,780,2023-05-01 13:00,Yes
,VEH_0,3,O_756,2023-05-01 14:55,0,954.79,Null,temp
-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-,-//-
